user_id,EMIS,School,Sector,supp_learn_envi_score,pos_behav_expec_score,lesson_facilitation_score,cfu_score,feedback_score,ct_score,autonomy_score,perseverance_score,social_score,overall_average_score
449,624,IMSG (I-VIII) Pind Paracha,Tarnol,3.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,4.33
451,624,IMSG (I-VIII) Pind Paracha,Tarnol,3.0,3.0,5.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0
2948,408,IMSB (I-X) SHAHDARA,B.K,5.0,5.0,4.0,5.0,4.0,1.0,1.0,4.0,5.0,3.78
4138,448,IMSG (I-X) KURRI,B.K,5.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.67
3108,466,"IMSG (I-VIII), KOT HATHIAL",B.K,4.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,3.0,2.78
2163,513,IMSG (I-VIII) Bhimber Trar,Sihala,3.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.22
73050,456,IMSG (I-X) NOORPUR SHAHAN,B.K,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,1.0,3.11
4646,456,IMSG (I-X) NOORPUR SHAHAN,B.K,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0
1415,268,IMSG(I-X) G-10/3,Urban-II,3.0,4.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0,2.56
108719,283,IMS(I-V) No.2 I-9/4,Urban-II,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33
5093,274,IMS(I-V) G-11/1,Urban-II,4.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,1.0,2.89
1821,540,IMSG (I-V) Sihala Khurd,Sihala,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.11
3494,715,"IMCG,PEHOUNT",Nilore,4.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,2.78
2683,450,IMSG (I-X) PHULGRAN,B.K,4.0,4.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,2.67
3670,444,"IMCG (I-XII), UNIVERSITY COLONY (U.C)",B.K,4.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,2.56
2479,415,"IMSB (I-VIII), MOHRA NOOR NIH",B.K,4.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0
109272,709,IMSB(I-X)KIRPA,Nilore,3.0,3.0,5.0,4.0,4.0,4.0,3.0,2.0,1.0,3.22
1554,754,IMSG(I-V) CHIRAH,Nilore,5.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.67
4243,904,"IMCB, F-7/3",Urban-I,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,3.22
5010,632,IMSB (I-V) Sang Jani,Tarnol,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,2.0,3.78
760,644,IMSB (I-V) Seri Saral,Tarnol,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,3.44
3687,508,IMCG Lohi Bher,Sihala,3.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0
2138,525,IMSG (I-V) Rawat,Sihala,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.89
4143,448,IMSG (I-X) KURRI,B.K,5.0,5.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0
3124,466,"IMSG (I-VIII), KOT HATHIAL",B.K,5.0,4.0,5.0,5.0,1.0,3.0,2.0,2.0,4.0,3.44
2285,454,IMSG (I-X) LAKHWAL,B.K,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.67
3254,203,IMS (I-V) G-6/1-1,Urban-I,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.67
103718,465,"IMSG (I-VIII), BOBRI",B.K,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.56
3685,573,IMSG (I-V) CBR Colony,Sihala,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.89
5278,908,ICB G-6/3,Urban-I,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.11
630,422,"IMSB (I-V), CHAHANN MASTAL (F.A) H-11",Tarnol,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.78
4703,906,"IMCB, G-10/4",Urban-II,5.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,1.0,3.33
4323,208,IMS(I-V) G-6/2 Café Iram,Urban-I,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.11
2498,440,"IMSB (I-V), RAWAL DAM,",B.K,4.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0
1246,288,IMSG (I-VIII) I-10/4,Urban-II,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.22
1822,540,IMSG (I-V) Sihala Khurd,Sihala,2.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.33
1835,538,IMSG (I-VIII) PTC Sihala,Sihala,2.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.11
2843,237,IMS(I-V) E-7/4,Urban-I,4.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.33
3243,236,IMSG(I-X) E-9,Urban-I,3.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,3.67
561,618,IMSG (I-X) BQB,Tarnol,3.0,3.0,5.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0
2904,216,IMS(I-V) G-7/1,Urban-I,4.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.67
2895,216,IMS(I-V) G-7/1,Urban-I,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.22
107907,295,IMS(I-V) No.2 G-7/2,Urban-I,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,3.22
72974,222,IMS(I-V) No.1 G-7/2,Urban-I,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0
3161,211,IMSG (I-X) P.E. CLY G-5,Urban-I,4.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.11
2008,553,IMSB (I-V) Bhimber Trar,Sihala,4.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,2.78
1049,255,IMS(I-V) No.2 St 7 G-9/3,Urban-II,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0
5299,916,"IMCG, G-10/2",Urban-II,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.56
3157,264,IMS(I-V) F-10/1,Urban-II,4.0,5.0,2.0,3.0,5.0,3.0,3.0,3.0,5.0,3.67
4876,917,"IMCG, St. # 23, I-10/4",Urban-II,5.0,4.0,5.0,4.0,4.0,5.0,4.0,2.0,5.0,4.22
1614,748,IMSG(I-V)HERNO,Nilore,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.89
4060,742,IMSG(I-V) NO.2 TARLAI,Nilore,5.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,1.0,3.56
3859,240,IMSG (I-VIII) G-8/4,Urban-I,4.0,5.0,5.0,2.0,1.0,4.0,3.0,2.0,4.0,3.33
747,621,IMSB (I-X) Maira Beri(F.A),Tarnol,4.0,3.0,3.0,3.0,2.0,5.0,2.0,2.0,3.0,3.0
3144,206,IMS(I-V) G-6/4,Urban-I,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,3.56
3130,206,IMS(I-V) G-6/4,Urban-I,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
4558,217,IMS(I-V) G-7/4,Urban-I,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0
108256,275,IMSG(I-X) G-11/2,Urban-II,4.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,1.0,3.44
731,624,IMSG (I-VIII) Pind Paracha,Tarnol,4.0,5.0,5.0,4.0,3.0,4.0,2.0,3.0,1.0,3.44
2708,474,"IMSG (I-V), SHAH PUR",B.K,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.22
3062,908,ICB G-6/3,Urban-I,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.67
1708,738,IMSB(I-V)PINDMISTRIAN,Nilore,2.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,2.89
249,736,IMSB(I-V)ARA,Nilore,4.0,4.0,5.0,3.0,4.0,2.0,4.0,2.0,4.0,3.56
73106,630,IMSB (I-V) Tarnaul,Tarnol,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.67
4065,646,IMSB (I-V) Jhangi Syedan (FA),Tarnol,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.22
971,244,IMS(I-V) No.2 G-8/1,Urban-I,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.89
314,634,IMSB (I-V) Sheikhpur,Tarnol,4.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,3.44
3493,715,"IMCG,PEHOUNT",Nilore,4.0,4.0,3.0,3.0,5.0,5.0,3.0,3.0,2.0,3.56
514,611,IMSG (I-X) Jhangi Syedan (F.A.),Tarnol,5.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,4.11
3165,211,IMSG (I-X) P.E. CLY G-5,Urban-I,3.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,3.22
73066,469,"IMSG (I-V), (NHC) CHAK SHEHZAD",B.K,4.0,2.0,3.0,4.0,5.0,1.0,2.0,2.0,1.0,2.67
3447,764,IMSB(I-V) SIRRI,Nilore,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.44
4784,918,"IMCG, I-8/4",Urban-II,5.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,3.56
1511,744,IMSG(I-V) ALI PUR (MV),Nilore,3.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.44
2411,430,"IMSB (I-V), NOOR PUR SHAHAN",B.K,4.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.44
3280,218,IMSG (I-VIII) G-7/3-4,Urban-I,4.0,3.0,4.0,3.0,1.0,1.0,3.0,2.0,4.0,2.78
2884,216,IMS(I-V) G-7/1,Urban-I,4.0,4.0,4.0,4.0,5.0,1.0,3.0,3.0,1.0,3.22
72947,632,IMSB (I-V) Sang Jani,Tarnol,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.33
5008,632,IMSB (I-V) Sang Jani,Tarnol,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.78
4385,604,IMSB (I-X) I-14,Tarnol,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
367,606,IMSB (I-X) Maira Akku,Tarnol,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0
4392,272,IMS(I-V) No.1 G-10/2,Urban-II,4.0,4.0,4.0,4.0,3.0,1.0,3.0,2.0,4.0,3.22
4952,270,IMS(I-V) G-10/4,Urban-II,4.0,5.0,4.0,4.0,3.0,1.0,3.0,3.0,1.0,3.11
448,624,IMSG (I-VIII) Pind Paracha,Tarnol,3.0,3.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,4.11
4934,904,"IMCB, F-7/3",Urban-I,3.0,3.0,4.0,3.0,5.0,1.0,3.0,2.0,2.0,2.89
2475,458,"IMSG (I-X), SAID PUR",B.K,4.0,4.0,3.0,3.0,1.0,3.0,4.0,2.0,3.0,3.0
1334,456,IMSG (I-X) NOORPUR SHAHAN,B.K,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,3.22
72950,550,IMSB (I-X) Banni Saran,Sihala,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.89
3873,234,IMS(I-V) No.1 E-8,Urban-I,3.0,3.0,4.0,3.0,1.0,2.0,3.0,2.0,1.0,2.44
1991,523,IMSG (I-VIII) Miana Thub,Sihala,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.78
2795,913,"ICG, F-6/2",Urban-I,4.0,4.0,4.0,3.0,3.0,1.0,2.0,4.0,3.0,3.11
3630,436,"IMSB (I-V), KOT HATHIAL, QAZIABAD",B.K,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0,3.11
3288,218,IMSG (I-VIII) G-7/3-4,Urban-I,3.0,3.0,5.0,3.0,2.0,2.0,3.0,2.0,3.0,2.89
1584,704,IMSB(I-X)JAGIOT,Nilore,2.0,2.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,2.22
4560,270,IMS(I-V) G-10/4,Urban-II,4.0,4.0,5.0,4.0,3.0,2.0,2.0,3.0,4.0,3.44
4363,575,IMS (I-V) Gohra Shahan,Sihala,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0
4601,510,IMSG (I-X) Humak,Sihala,4.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,3.22
3715,438,"IMSB (I-V), KUREE",B.K,4.0,5.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,2.89
4031,448,IMSG (I-X) KURRI,B.K,5.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,3.89
2162,513,IMSG (I-VIII) Bhimber Trar,Sihala,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0
3655,210,IMS(I-V) G-6/2,Urban-I,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.67
2334,455,IMCG (I-XII) PIND BEGWAL,B.K,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.56
5220,477,"IMSG (I-V), BHARA KAU, NAI ABADI",B.K,5.0,5.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,3.56
2458,477,"IMSG (I-V), BHARA KAU, NAI ABADI",B.K,5.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,3.56
1679,549,IMSB (I-X) Dhaliala,Sihala,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.11
1897,563,IMSB (I-V) D/Mai Nawab,Sihala,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0
1185,289,IMS(I-V) No.1 I-10/1,Urban-II,5.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,1.0,3.22
1586,704,IMSB(I-X)JAGIOT,Nilore,3.0,2.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,2.56
1170,906,"IMCB, G-10/4",Urban-II,4.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.22
1172,906,"IMCB, G-10/4",Urban-II,4.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,4.33
109297,445,"IMSG (I-X), NHC",B.K,4.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,2.89
2695,479,IMSG (I-V) Maira Malpur,B.K,4.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0
2719,424,"IMSB (I-V), DHOKE SYEDAN",B.K,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,3.22
2605,439,"IMSB (I-VIII), MALPUR",B.K,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.89
4749,283,IMS(I-V) No.2 I-9/4,Urban-II,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.33
977,244,IMS(I-V) No.2 G-8/1,Urban-I,4.0,4.0,5.0,4.0,4.0,2.0,5.0,3.0,3.0,3.78
4959,448,IMSG (I-X) KURRI,B.K,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,1.0,3.33
4308,209,IMSG(I-VIII) G-6/2,Urban-I,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.22
1121,280,IMS(I-V) I-8/1,Urban-II,2.0,2.0,5.0,3.0,1.0,2.0,4.0,1.0,4.0,2.67
3711,282,IMS(I-V) No.1 I-9/4,Urban-II,4.0,3.0,4.0,5.0,2.0,3.0,3.0,2.0,5.0,3.44
2914,230,"IMS (I-V), F-7/2-4",Urban-I,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,1.0,3.67
1463,506,IMSG (I-X) Dhoke Gangal,Sihala,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.11
4995,271,IMS(I-V) G-10/1,Urban-II,4.0,3.0,5.0,5.0,5.0,2.0,3.0,3.0,3.0,3.67
1231,919,"IMCG, F-10/2",Urban-II,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,3.33
3846,271,IMS(I-V) G-10/1,Urban-II,2.0,1.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,2.78
1055,255,IMS(I-V) No.2 St 7 G-9/3,Urban-II,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0
4697,903,"IMCG, F-11/3",Urban-II,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,5.0,3.22
4662,918,"IMCG, I-8/4",Urban-II,4.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,4.33
1554,754,IMSG(I-V) CHIRAH,Nilore,5.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.22
73073,747,IMSG (I-V) CHOUNIAL BANGIAL,Nilore,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.11
1754,724,IMSG (I-VIII) KALIA (FA),Nilore,4.0,4.0,5.0,4.0,4.0,5.0,4.0,2.0,5.0,4.11
3861,240,IMSG (I-VIII) G-8/4,Urban-I,4.0,4.0,4.0,3.0,2.0,4.0,5.0,2.0,4.0,3.56
3220,217,IMS(I-V) G-7/4,Urban-I,4.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,1.0,3.11
73016,515,IMSG (I-X) R/Col. Rawat,Sihala,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.44
2992,205,IMS(I-V) G-6/1-4,Urban-I,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.89
2993,205,IMS(I-V) G-6/1-4,Urban-I,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,3.44
3611,465,"IMSG (I-VIII), BOBRI",B.K,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.44
3992,646,IMSB (I-V) Jhangi Syedan (FA),Tarnol,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.89
4169,453,IMCG (I-XII) MAIRA BEGWAL,B.K,4.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.89
4133,245,IMS(I-V) No.3 G-8/1,Urban-I,4.0,3.0,5.0,4.0,3.0,5.0,5.0,2.0,5.0,4.0
9554,245,IMS(I-V) No.3 G-8/1,Urban-I,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.78
2862,215,IMSG (I-VIII) G-7/3-2,Urban-I,4.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,4.33
1810,741,IMSG(I-V) NO.I TARLAI,Nilore,4.0,4.0,5.0,3.0,3.0,5.0,3.0,4.0,5.0,4.0
3442,651,IMSG (I-V) Dhoke Hashoo,Tarnol,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0
4756,611,IMSG (I-X) Jhangi Syedan (F.A.),Tarnol,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,4.56
697,625,IMSG (I-VIII) Noon,Tarnol,5.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0
109398,611,IMSG (I-X) Jhangi Syedan (F.A.),Tarnol,5.0,3.0,5.0,5.0,4.0,3.0,1.0,3.0,5.0,3.78
699,625,IMSG (I-VIII) Noon,Tarnol,4.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,1.0,3.78
92313,531,IMSG (I-V) Hoon Dhamial,Sihala,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
1060,255,IMS(I-V) No.2 St 7 G-9/3,Urban-II,4.0,4.0,4.0,4.0,2.0,4.0,5.0,2.0,2.0,3.44
1387,907,"IMCB, G-11/1",Urban-II,4.0,3.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,3.44
72991,477,"IMSG (I-V), BHARA KAU, NAI ABADI",B.K,4.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,2.33
2589,414,IMSB (I-V) MAIRA BEGWAL (evening),B.K,3.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.11
4782,918,"IMCG, I-8/4",Urban-II,4.0,4.0,5.0,4.0,3.0,2.0,4.0,3.0,4.0,3.67
4268,904,"IMCB, F-7/3",Urban-I,4.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0
605,646,IMSB (I-V) Jhangi Syedan (FA),Tarnol,4.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,4.0,3.11
3747,555,IMSB (I-V) Humak,Sihala,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.89
451,624,IMSG (I-VIII) Pind Paracha,Tarnol,3.0,3.0,5.0,1.0,5.0,1.0,3.0,2.0,1.0,2.67
1404,268,IMSG(I-X) G-10/3,Urban-II,5.0,5.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,3.44
2320,707,IMSB(I-X) KHANNA DAK,Nilore,3.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.78
467,623,IMSG (I-VIII) Dhoke Jouri,Tarnol,3.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0
2651,476,"IMSG (I-V) , SHAHZAD TOWN",B.K,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.78
73006,283,IMS(I-V) No.2 I-9/4,Urban-II,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.22
2711,474,"IMSG (I-V), SHAH PUR",B.K,4.0,5.0,5.0,4.0,4.0,2.0,3.0,3.0,3.0,3.67
1767,728,IMSB(I-V)KHADRAPPAR,Nilore,4.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0
60,435,"IMSB (I-V), TALHAR (FA) IBD",B.K,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.11
2438,426,"IMSB (I-V), KALRAN",B.K,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.22
1665,755,IMSG(I-V) KALIA,Nilore,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.78
806,612,IMCG (I-XII) Shah Allah Ditta,Tarnol,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.89
2892,216,IMS(I-V) G-7/1,Urban-I,4.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,2.78
1456,506,IMSG (I-X) Dhoke Gangal,Sihala,5.0,3.0,4.0,3.0,5.0,2.0,3.0,4.0,3.0,3.56
3115,466,"IMSG (I-VIII), KOT HATHIAL",B.K,4.0,3.0,4.0,3.0,1.0,3.0,4.0,3.0,1.0,2.89
2160,513,IMSG (I-VIII) Bhimber Trar,Sihala,3.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,2.33
3300,220,IMS (I-V) G-7/3-3,Urban-I,4.0,4.0,5.0,3.0,5.0,2.0,3.0,3.0,2.0,3.44
4646,456,IMSG (I-X) NOORPUR SHAHAN,B.K,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.78
2191,539,IMSG (I-V) PWD Col,Sihala,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.56
1963,522,IMSG (I-V) Pindory Syedan,Sihala,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.33
1794,720,IMSB(I-X) THANDA PANI,Nilore,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,1.0,2.67
629,422,"IMSB (I-V), CHAHANN MASTAL (F.A) H-11",Tarnol,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.44
4232,614,IMCG (I-XII) Tarnaul,Tarnol,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,2.78
729,654,IMSG (I-V) I-14/3,Tarnol,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,2.78
3773,277,IMS(I-V) G-11/2,Urban-II,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.33
2034,920,"IMCG, Korang Town",Sihala,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.67
1599,560,IMSB (I-V) Boora Bangial,Sihala,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0
1567,745,IMSG(I-V)ALI PUR FRASH,Nilore,4.0,4.0,5.0,4.0,3.0,4.0,2.0,2.0,1.0,3.22
1332,741,IMSG(I-V) NO.I TARLAI,Nilore,5.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.67
4370,741,IMSG(I-V) NO.I TARLAI,Nilore,4.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0
3716,912,"IMCG, ST. 25, F-6/2",Urban-I,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,3.67
2574,470,"IMSG (I-V), DHOKE JERRANI",B.K,4.0,2.0,4.0,3.0,1.0,2.0,4.0,2.0,3.0,2.78
2743,444,"IMCG (I-XII), UNIVERSITY COLONY (U.C)",B.K,4.0,4.0,5.0,3.0,5.0,2.0,3.0,2.0,4.0,3.56
4828,203,IMS (I-V) G-6/1-1,Urban-I,4.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.89
2921,230,"IMS (I-V), F-7/2-4",Urban-I,4.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,1.0,2.89
2003,548,IMSB (I-X) Gagri,Sihala,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.89
4699,903,"IMCG, F-11/3",Urban-II,4.0,5.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,3.89
4423,225,IMSG (I-VIII) F-7/4,Urban-I,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.89
4325,208,IMS(I-V) G-6/2 Café Iram,Urban-I,3.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,3.56
714,632,IMSB (I-V) Sang Jani,Tarnol,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.22
3132,206,IMS(I-V) G-6/4,Urban-I,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.33
4557,217,IMS(I-V) G-7/4,Urban-I,3.0,4.0,4.0,3.0,1.0,5.0,2.0,2.0,4.0,3.11
3825,275,IMSG(I-X) G-11/2,Urban-II,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.22
885,281,IMSG (I-VIII) I-9/4,Urban-II,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,4.56
4998,205,IMS(I-V) G-6/1-4,Urban-I,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,2.67
710,613,IMCG (I-XII) Badana Kalan,Tarnol,4.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,3.22
2193,539,IMSG (I-V) PWD Col,Sihala,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.56
3039,908,ICB G-6/3,Urban-I,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,2.0,3.78
